"IcelandicNameID","IcelandicName","Afgreitt","Birta","Tegund","Skyring","Urskurdur"
1359,"Uni","Sam",1,"DR","",NULL
1360,"Unnar","Sam",1,"DR","",NULL
1361,"Unnbjörn","Sam",1,"DR","",NULL
1362,"Unndór","Sam",1,"DR","",NULL
1363,"Unnsteinn","Sam",1,"DR","",NULL
1364,"Unnþór","Sam",1,"DR","",NULL
1365,"Urðar","Sam",1,"DR","",NULL
1366,"Úlfar","Sam",1,"DR","",NULL
1367,"Úlfgeir","Sam",1,"DR","",NULL
1368,"Úlfhéðinn","Sam",1,"DR","",NULL
1369,"Úlfkell","Sam",1,"DR","",NULL
1370,"Úlfljótur","Sam",1,"DR","",NULL
1371,"Úlfur","Sam",1,"DR","",NULL
1372,"Úlrik","Sam",1,"DR","",NULL
1373,"Úranus","Sam",1,"DR","",NULL
1374,"Vagn","Sam",1,"DR","",NULL
1375,"Valberg","Sam",1,"DR","",NULL
1376,"Valbergur","Sam",1,"DR","",NULL
1377,"Valbjörn","Sam",1,"DR","",NULL
1378,"Valbrandur","Sam",1,"DR","",NULL
1379,"Valdi","Sam",1,"DR","",NULL
1380,"Valdimar","Sam",1,"DR","",NULL
1381,"Valdór","Sam",1,"DR","",NULL
1382,"Valentín","Sam",1,"DR","",NULL
1383,"Valentínus","Sam",1,"DR","",NULL
1384,"Valgarð","Sam",1,"DR","",NULL
1385,"Valgarður","Sam",1,"DR","",NULL
1386,"Valgeir","Sam",1,"DR","",NULL
1387,"Valíant","Sam",1,"DR","",NULL
1388,"Vallaður","Sam",1,"DR","",NULL
1389,"Valmar","Sam",1,"DR","",NULL
1390,"Valmundur","Sam",1,"DR","",NULL
1391,"Valsteinn","Sam",1,"DR","",NULL
1392,"Valter","Sam",1,"DR","",NULL
1393,"Valtýr","Sam",1,"DR","",NULL
1394,"Valur","Sam",1,"DR","",NULL
1395,"Valves","Sam",1,"DR","",NULL
1396,"Valþór","Sam",1,"DR","",NULL
1397,"Varmar","Sam",1,"DR","",NULL
1398,"Vatnar","Sam",1,"DR","",NULL
1399,"Veigar","Sam",1,"DR","",NULL
1400,"Veigur","Sam",1,"DR","",NULL
1401,"Ver","Sam",1,"DR","",NULL
1402,"Vermundur","Sam",1,"DR","",NULL
1403,"Vernharð","Sam",1,"DR","",NULL
1404,"Vernharður","Sam",1,"DR","",NULL
1405,"Vestar","Sam",1,"DR","",NULL
1406,"Vestmar","Sam",1,"DR","",NULL
1407,"Veturliði","Sam",1,"DR","",NULL
1408,"Vébjörn","Sam",1,"DR","",NULL
1409,"Végeir","Sam",1,"DR","",NULL
1410,"Vékell","Sam",1,"DR","",NULL
1411,"Vélaugur","Sam",1,"DR","",NULL
1412,"Vémundur","Sam",1,"DR","",NULL
1413,"Vésteinn","Sam",1,"DR","",NULL
1414,"Viðar","Sam",1,"DR","",NULL
1415,"Vigfús","Sam",1,"DR","",NULL
1416,"Viggó","Sam",1,"DR","",NULL
1417,"Vignir","Sam",1,"DR","",NULL
1418,"Vigri","Sam",1,"DR","",NULL
1419,"Vigtýr","Sam",1,"DR","",NULL
1420,"Vigur","Sam",1,"DR","",NULL
1421,"Vikar","Sam",1,"DR","",NULL
1422,"Viktor","Sam",1,"DR","",NULL
1423,"Vilberg","Sam",1,"DR","",NULL
1424,"Vilbergur","Sam",1,"DR","",NULL
1425,"Vilbert","Sam",1,"DR","",NULL
1426,"Vilbogi","Sam",1,"DR","",NULL
1427,"Vilbrandur","Sam",1,"DR","",NULL
1428,"Vilgeir","Sam",1,"DR","",NULL
1429,"Vilhelm","Sam",1,"DR","",NULL
1430,"Vilhjálmur","Sam",1,"DR","",NULL
1431,"Viljar","Sam",1,"DR","",NULL
1432,"Vilji","Sam",1,"DR","",NULL
1433,"Vilmar","Sam",1,"DR","",NULL
1434,"Vilmundur","Sam",1,"DR","",NULL
1435,"Virgill","Sam",1,"DR","",NULL
1436,"Víðar","Sam",1,"DR","",NULL
1437,"Víðir","Sam",1,"DR","",NULL
1438,"Vífill","Sam",1,"DR","",NULL
1439,"Víglundur","Sam",1,"DR","",NULL
1440,"Vígmundur","Sam",1,"DR","",NULL
1441,"Vígsteinn","Sam",1,"DR","",NULL
1442,"Vígþór","Sam",1,"DR","",NULL
1443,"Víkingur","Sam",1,"DR","",NULL
1444,"Vopni","Sam",1,"DR","",NULL
1445,"Vorm","Sam",1,"DR","",NULL
1446,"Vöggur","Sam",1,"DR","",NULL
1447,"Völundur","Sam",1,"DR","",NULL
1448,"Vörður","Sam",1,"DR","",NULL
1449,"Walter","Sam",1,"DR","",NULL
1450,"Willard","Sam",1,"DR","",NULL
1451,"William","Sam",1,"DR","",NULL
1452,"Willum","Sam",1,"DR","",NULL
1453,"Ymir","Sam",1,"DR","",NULL
1454,"Yngvar","Sam",1,"DR","",NULL
1455,"Yngvi","Sam",1,"DR","",NULL
1456,"Yrkill","Sam",1,"DR","",NULL
1457,"Ýmir","Sam",1,"DR","",NULL
1458,"Ýrar","Sam",1,"DR","",NULL
1459,"Zakaría","Sam",1,"DR","",NULL
1460,"Zóphanías","Sam",1,"DR","",NULL
1461,"Þangbrandur","Sam",1,"DR","",NULL
1462,"Þengill","Sam",1,"DR","",NULL
1463,"Þeyr","Sam",1,"DR","",NULL
1464,"Þiðrandi","Sam",1,"DR","",NULL
1465,"Þiðrik","Sam",1,"DR","",NULL
1466,"Þjálfi","Sam",1,"DR","",NULL
1467,"Þjóðbjörn","Sam",1,"DR","",NULL
1468,"Þjóðgeir","Sam",1,"DR","",NULL
1469,"Þjóðleifur","Sam",1,"DR","",NULL
1470,"Þjóðmar","Sam",1,"DR","",NULL
1471,"Þjóðólfur","Sam",1,"DR","",NULL
1472,"Þjóðrekur","Sam",1,"DR","",NULL
1473,"Þjóðvarður","Sam",1,"DR","",NULL
1474,"Þjóstar","Sam",1,"DR","",NULL
1475,"Þjóstólfur","Sam",1,"DR","",NULL
1476,"Þorberg","Sam",1,"DR","",NULL
1477,"Þorbergur","Sam",1,"DR","",NULL
1478,"Þorbjörn","Sam",1,"DR","",NULL
1479,"Þorbrandur","Sam",1,"DR","",NULL
1480,"Þorfinnur","Sam",1,"DR","",NULL
1481,"Þorgarður","Sam",1,"DR","",NULL
1482,"Þorgautur","Sam",1,"DR","",NULL
1483,"Þorgeir","Sam",1,"DR","",NULL
1484,"Þorgestur","Sam",1,"DR","",NULL
1485,"Þorgils","Sam",1,"DR","",NULL
1486,"Þorgísl","Sam",1,"DR","",NULL
1487,"Þorgnýr","Sam",1,"DR","",NULL
1488,"Þorgrímur","Sam",1,"DR","",NULL
1489,"Þorkell","Sam",1,"DR","",NULL
1490,"Þorlaugur","Sam",1,"DR","",NULL
1491,"Þorlákur","Sam",1,"DR","",NULL
1492,"Þorleifur","Sam",1,"DR","",NULL
1493,"Þorleikur","Sam",1,"DR","",NULL
1494,"Þormar","Sam",1,"DR","",NULL
1495,"Þormóður","Sam",1,"DR","",NULL
1496,"Þormundur","Sam",1,"DR","",NULL
1497,"Þorri","Sam",1,"DR","",NULL
1498,"Þorsteinn","Sam",1,"DR","",NULL
1499,"Þorvaldur","Sam",1,"DR","",NULL
1500,"Þorvar","Sam",1,"DR","",NULL
1501,"Þorvarður","Sam",1,"DR","",NULL
1502,"Þór","Sam",1,"DR","",NULL
1503,"Þórarinn","Sam",1,"DR","",NULL
1504,"Þórbergur","Sam",1,"DR","",NULL
1505,"Þórður","Sam",1,"DR","",NULL
1506,"Þórgnýr","Sam",1,"DR","",NULL
1507,"Þórgrímur","Sam",1,"DR","",NULL
1508,"Þórhaddur","Sam",1,"DR","",NULL
1509,"Þórhalli","Sam",1,"DR","",NULL
1510,"Þórhallur","Sam",1,"DR","",NULL
1511,"Þórir","Sam",1,"DR","",NULL
1512,"Þórlaugur","Sam",1,"DR","",NULL
1513,"Þórleifur","Sam",1,"DR","",NULL
1514,"Þórlindur","Sam",1,"DR","",NULL
1515,"Þórmar","Sam",1,"DR","",NULL
1516,"Þórmundur","Sam",1,"DR","",NULL
1517,"Þóroddur","Sam",1,"DR","",NULL
1518,"Þórormur","Sam",1,"DR","",NULL
1519,"Þórólfur","Sam",1,"DR","",NULL
1520,"Þórsteinn","Sam",1,"DR","",NULL
1521,"Þórörn","Sam",1,"DR","",NULL
1522,"Þrastar","Sam",1,"DR","",NULL
1523,"Þráinn","Sam",1,"DR","",NULL
1524,"Þrándur","Sam",1,"DR","",NULL
1525,"Þrúðmar","Sam",1,"DR","",NULL
1526,"Þrymur","Sam",1,"DR","",NULL
1527,"Þröstur","Sam",1,"DR","",NULL
1528,"Þyrnir","Sam",1,"DR","",NULL
1529,"Ægir","Sam",1,"DR","",NULL
1530,"Ævar","Sam",1,"DR","",NULL
1531,"Ævarr","Sam",1,"DR","",NULL
1532,"Ögmundur","Sam",1,"DR","",NULL
1533,"Ögri","Sam",1,"DR","",NULL
1534,"Ölnir","Sam",1,"DR","",NULL
1535,"Ölver","Sam",1,"DR","",NULL
1536,"Ölvir","Sam",1,"DR","",NULL
1537,"Öndólfur","Sam",1,"DR","",NULL
1538,"Önundur","Sam",1,"DR","",NULL
1539,"Örlaugur","Sam",1,"DR","",NULL
1540,"Örlygur","Sam",1,"DR","",NULL
1541,"Örn","Sam",1,"DR","",NULL
1542,"Örnólfur","Sam",1,"DR","",NULL
1543,"Örvar","Sam",1,"DR","",NULL
1544,"Össur","Sam",1,"DR","",NULL
1546,"Arnberg","Sam",1,"MI","",NULL
1547,"Arnfjörð","Sam",1,"MI","",NULL
1548,"Austdal","Sam",1,"MI","",NULL
1549,"Áss","Sam",1,"MI","",NULL
1550,"Bakkdal","Sam",1,"MI","",NULL
1551,"Bakkmann","Sam",1,"MI","",NULL
1552,"Bald","Sam",1,"MI","",NULL
1553,"Ben","Sam",1,"MI","",NULL
1554,"Bergholt","Sam",1,"MI","",NULL
1555,"Bergland","Sam",1,"MI","",NULL
1556,"Bíldsfells","Sam",1,"MI","",NULL
1557,"Bjarg","Sam",1,"MI","",NULL
1558,"Bjarndal","Sam",1,"MI","",NULL
1559,"Bláfeld","Sam",1,"MI","",NULL
1560,"Blómkvist","Sam",1,"MI","",NULL
1561,"Borgdal","Sam",1,"MI","",NULL
1562,"Brim","Sam",1,"MI","",NULL
1563,"Dan","Sam",1,"MI","",NULL
1564,"Eyhlíð","Sam",1,"MI","",NULL
1565,"Eyvík","Sam",1,"MI","",NULL
1566,"Falk","Sam",1,"MI","",NULL
1567,"Fossberg","Sam",1,"MI","",NULL
1568,"Freydal","Sam",1,"MI","",NULL
1569,"Friðhólm","Sam",1,"MI","",NULL
1570,"Giljan","Sam",1,"MI","",NULL
1571,"Grendal","Sam",1,"MI","",NULL
1572,"Haffjörð","Sam",1,"MI","",NULL
1573,"Hafnes","Sam",1,"MI","",NULL
1574,"Hafnfjörð","Sam",1,"MI","",NULL
1575,"Heimdal","Sam",1,"MI","",NULL
1576,"Heimsberg","Sam",1,"MI","",NULL
1577,"Herberg","Sam",1,"MI","",NULL
1578,"Hildiberg","Sam",1,"MI","",NULL
1579,"Hjaltdal","Sam",1,"MI","",NULL
1580,"Hlíðkvist","Sam",1,"MI","",NULL
1581,"Hnappdal","Sam",1,"MI","",NULL
1582,"Hofland","Sam",1,"MI","","18.03.2005"
1583,"Hofteig","Sam",1,"MI","",NULL
1584,"Hólmberg","Sam",1,"MI","",NULL
1585,"Hrafnan","Sam",1,"MI","",NULL
1586,"Hrafndal","Sam",1,"MI","",NULL
1587,"Hraunberg","Sam",1,"MI","",NULL
1588,"Hreindal","Sam",1,"MI","",NULL
1589,"Hvammdal","Sam",1,"MI","",NULL
1590,"Hvítfeld","Sam",1,"MI","",NULL
1591,"Höfðdal","Sam",1,"MI","",NULL
1592,"Íshólm","Sam",1,"MI","",NULL
1593,"Knaran","Sam",1,"MI","",NULL
1594,"Knarran","Sam",1,"MI","",NULL
1595,"Laufkvist","Sam",1,"MI","",NULL
1596,"Laufland","Sam",1,"MI","",NULL
1597,"Laugdal","Sam",1,"MI","",NULL
1598,"Laxfoss","Sam",1,"MI","",NULL
1599,"Línberg","Sam",1,"MI","",NULL
1600,"Lyngberg","Sam",1,"MI","",NULL
1601,"Magdal","Sam",1,"MI","",NULL
1602,"Miðdal","Sam",1,"MI","",NULL
1603,"Miðvík","Sam",1,"MI","",NULL
1604,"Mjófjörð","Sam",1,"MI","",NULL
1605,"Móberg","Sam",1,"MI","",NULL
1606,"Norðland","Sam",1,"MI","",NULL
1607,"Ólfjörð","Sam",1,"MI","",NULL
1608,"Ósland","Sam",1,"MI","",NULL
1609,"Ósmann","Sam",1,"MI","",NULL
1610,"Reykfell","Sam",1,"MI","",NULL
1611,"Reykfjörð","Sam",1,"MI","",NULL
1612,"Reynholt","Sam",1,"MI","",NULL
1613,"Salberg","Sam",1,"MI","",NULL
1614,"Sandhólm","Sam",1,"MI","",NULL
1615,"Seljan","Sam",1,"MI","",NULL
1616,"Sigurhólm","Sam",1,"MI","",NULL
1617,"Skíðdal","Sam",1,"MI","",NULL
1618,"Snæberg","Sam",1,"MI","",NULL
1619,"Sólan","Sam",1,"MI","",NULL
1620,"Stein","Sam",1,"MI","",NULL
1621,"Steinberg","Sam",1,"MI","",NULL
1622,"Straumberg","Sam",1,"MI","",NULL
1623,"Svarfdal","Sam",1,"MI","",NULL
1624,"Sædal","Sam",1,"MI","",NULL
1625,"Val","Sam",1,"MI","",NULL
1626,"Varmdal","Sam",1,"MI","",NULL
1627,"Vattnes","Sam",1,"MI","",NULL
1628,"Viðfjörð","Sam",1,"MI","",NULL
1629,"Vídalín","Sam",1,"MI","",NULL
1630,"Önfjörð","Sam",1,"MI","",NULL
1631,"Örbekk","Sam",1,"MI","",NULL
1632,"Öxndal","Sam",1,"MI","",NULL
1633,"Antorn-Gabriel","Haf",1,"RDR","",NULL
1634,"Cesar","Haf",1,"DR","","05.09.2013"
1636,"Heiðarr","Sam",1,"RDR","Heiðar","05.05.2006"
1637,"Jóshua","Haf",1,"RDR","",NULL
1638,"Kristofer","Haf",1,"RDR","",NULL
1639,"Lórenz","Haf",1,"RDR","",NULL
1640,"Ludwig","Haf",1,"RDR","",NULL
1641,"Marius","Haf",1,"RDR","",NULL
1642,"Reginbald","Haf",1,"RDR","",NULL
1643,"Úlf","Haf",1,"RDR","",NULL
1644,"Gabriel","Sam",0,"RDR",NULL,NULL
1645,"Arthur","Sam",1,"RDR","Arthúr",NULL
1646,"Baldwin","Sam",1,"RDR","Baldvin",NULL
1647,"Benoný","Sam",1,"RDR","Benóní",NULL
1648,"Benóný","Sam",1,"RDR","Benóní",NULL
1649,"Carl","Sam",1,"RDR","Karl",NULL
1650,"Cecil","Sam",1,"RDR","Sesil",NULL
1651,"Danival","Sam",1,"RDR","Daníval",NULL
1652,"Edward","Sam",1,"RDR","Edvard",NULL
1653,"Elfar","Sam",1,"RDR","Elvar",NULL
1654,"Eric","Sam",1,"RDR","Erik",NULL
1655,"Ferdinand","Sam",1,"RDR","Ferdínand",NULL
1656,"Franz","Sam",1,"RDR","Frans",NULL
1657,"Gústav","Sam",1,"RDR","Gústaf",NULL
1658,"Harry","Sam",1,"RDR","Harrý",NULL
1659,"Henry","Sam",1,"RDR","Henrý",NULL
1660,"Húgó","Sam",1,"RDR","Hugo",NULL
1661,"Jakop","Sam",1,"RDR","Jakob",NULL
1662,"Klemenz","Sam",1,"RDR","Klemens",NULL
1663,"Lórenz","Sam",1,"RDR","Lórens",NULL
1664,"Lúther","Sam",1,"RDR","Lúter",NULL
1665,"Manfred","Sam",1,"RDR","Manfreð",NULL
1666,"Marten","Sam",1,"RDR","Martin",NULL
1667,"Marthen","Sam",1,"RDR","Martin",NULL
1668,"Mathías","Sam",1,"RDR","Matthías",NULL
1669,"Methúsalem","Sam",1,"RDR","Metúsalem",NULL
1670,"Moritz","Sam",1,"RDR","Mórits",NULL
1671,"Nikolas","Sam",1,"RDR","Nikulás",NULL
1672,"Níls","Sam",1,"RDR","Nils",NULL
1673,"Óliver","Sam",1,"RDR","Ólíver",NULL
1674,"Óttarr","Sam",1,"RDR","Óttar",NULL
1675,"Pjetur","Sam",1,"RDR","Pétur",NULL
1676,"Rudolf","Sam",1,"RDR","Rúdólf",NULL
1677,"Sebastian","Sam",1,"RDR","Sebastían",NULL
1678,"Sigurnýjas","Sam",1,"RDR","Sigurnýas",NULL
1679,"Skapti","Sam",1,"RDR","Skafti",NULL
1680,"Sophanías","Sam",1,"RDR","Zóphónías",NULL
1681,"Stefan","Sam",1,"RDR","Stefán",NULL
1682,"Svafar","Sam",1,"RDR","Svavar",NULL
1683,"Theodór","Sam",1,"RDR","Theódór",NULL
1684,"Thor","Sam",1,"RDR","Tór",NULL
1685,"Tjörvi","Sam",1,"RDR","Tjörfi",NULL
1686,"Valdemar","Sam",1,"RDR","Valdimar",NULL
1687,"Victor","Sam",1,"RDR","Viktor",NULL
1688,"Wilhelm","Sam",1,"RDR","Vilhelm",NULL
1689,"Zakarías","Sam",1,"RDR","Sakarías",NULL
1690,"Zophanías","Sam",1,"RDR","Zóphónías",NULL
1691,"Alexsandra","Haf",1,"RST","",NULL
1692,"Athena","Haf",1,"RST","",NULL
1693,"Carla","Haf",1,"RST","",NULL
1694,"Cathinca","Haf",1,"RST","",NULL
1695,"Christel","Haf",1,"RST","",NULL
1697,"Franzisca","Haf",0,"RST","",NULL
1699,"Iris","Haf",1,"RST","",NULL
1700,"Isabella","Haf",0,"RST","",NULL
1701,"Jessy","Haf",1,"RST","",NULL
1702,"Kaya","Haf",1,"RST","",NULL
1703,"Lárenzína","Haf",1,"RST","",NULL
1704,"Naómi","Haf",1,"RST","",NULL
1705,"Sarah","Óaf",0,"ST","",NULL
1706,"Siv","Haf",1,"RST","","29.12.2006"
1708,"Theresa","Haf",1,"RST","",NULL
1709,"Ýrena","Haf",1,"RST","",NULL
1710,"Agatha","Sam",1,"RST","Agata",NULL
1711,"Anetta","Sam",1,"RST","Annetta",NULL
1712,"Anita","Sam",1,"RST","Aníta",NULL
1713,"Aníka","Sam",1,"RST","Anika",NULL
1714,"Aris","Sam",1,"RST","Arís",NULL
1715,"Athena","Sam",1,"RST","Atena",NULL
1716,"Barbára","Sam",1,"RST","Barbara",NULL
1717,"Bertha","Sam",1,"RST","Berta",NULL
1718,"Brigitta","Sam",1,"RST","Birgitta",NULL
1719,"Bríanna","Sam",1,"RST","Bríana",NULL
1720,"Camilla","Sam",1,"RST","Kamilla",NULL
1721,"Cecilia","Sam",1,"RST","Sesilía",NULL
1722,"Christina","Sam",1,"RST","Kristína",NULL
1723,"Clara","Sam",1,"RST","Klara",NULL
1724,"Díanna","Sam",1,"RST","Díana",NULL
1726,"Dorothea","Sam",1,"RST","Dórótea",NULL
1728,"Dóróthea","Sam",1,"RST","Dórótea",NULL
1730,"Edith","Sam",1,"RST","Edit",NULL
1731,"Elfa","Sam",1,"RST","Elva",NULL
1732,"Elina","Sam",1,"RST","Elína",NULL
1733,"Elísabeth","Sam",1,"RST","Elísabet",NULL
1734,"Emelía","Sam",1,"RST","Emilía",NULL
1735,"Esther","Sam",1,"RST","Ester",NULL
1736,"Evfemía","Sam",1,"RST","Efemía",NULL
1737,"Fanny","Sam",1,"RST","Fanný",NULL
1738,"Franziska","Sam",1,"RST","Fransiska",NULL
1739,"Greta","Sam",1,"RST","Gréta",NULL
1740,"Henrietta","Sam",1,"RST","Henríetta",NULL
1741,"Ida","Sam",1,"RST","Ída",NULL
1742,"India","Sam",1,"RST","Indía",NULL
1743,"Indiana","Sam",1,"RST","Indíana",NULL
1744,"Judith","Sam",1,"RST","Júdit",NULL
1745,"Karitas","Sam",1,"RST","Karítas",NULL
1746,"Karín","Sam",1,"RST","Karin",NULL
1747,"Karolína","Sam",1,"RST","Karólína",NULL
1748,"Kathinka","Sam",1,"RST","Katinka",NULL
1749,"Laila","Sam",1,"RST","Laíla",NULL
1750,"Leonóra","Sam",1,"RST","Leónóra",NULL
1751,"Lív","Sam",1,"RST","Líf",NULL
1752,"Lydia","Sam",1,"RST","Lýdía",NULL
1753,"Lydía","Sam",1,"RST","Lýdía",NULL
1754,"Margret","Sam",1,"RST","Margrét",NULL
1755,"Margrjet","Sam",1,"RST","Margrét",NULL
1756,"Marínella","Sam",1,"RST","Marinella",NULL
1757,"Martha","Sam",1,"RST","Marta",NULL
1758,"Mary","Sam",1,"RST","Marý",NULL
1759,"Matthea","Sam",1,"RST","Mattea",NULL
1760,"Mekkin","Sam",1,"RST","Mekkín",NULL
1761,"Miriam","Sam",1,"RST","Mirjam",NULL
1762,"Monika","Sam",1,"RST","Móníka",NULL
1763,"Myrra","Sam",1,"RST","Mirra",NULL
1764,"Naomí","Sam",1,"RST","Naómí",NULL
1765,"Ólavía","Sam",1,"RST","Ólafía",NULL
1766,"Petronella","Sam",1,"RST","Petrónella",NULL
1767,"Polly","Sam",1,"RST","Pollý",NULL
1768,"Rósmary","Sam",1,"RST","Rósmarý",NULL
1769,"Ruth","Sam",1,"RST","Rut",NULL
1770,"Salome","Sam",1,"RST","Salóme",NULL
1771,"Silva","Sam",1,"RST","Silfa",NULL
1772,"Solveig","Sam",1,"RST","Sólveig",NULL
1773,"Sunneva","Sam",1,"RST","Sunnefa",NULL
1774,"Svafa","Sam",1,"RST","Svava",NULL
1775,"Sylvía","Sam",1,"RST","Silvía",NULL
1776,"Thelma","Sam",1,"RST","Telma",NULL
1777,"Theodóra","Sam",1,"RST","Theódóra",NULL
1778,"Torbjörg","Sam",1,"RST","Þorbjörg",NULL
1779,"Veronika","Sam",1,"RST","Veróníka",NULL
1780,"Verónika","Sam",1,"RST","Veróníka",NULL
1781,"Victoría","Sam",1,"RST","Viktoría",NULL
1782,"Þórsteina","Sam",1,"RST","Þorsteina",NULL
1783,"Þurí","Sam",1,"RST","Þurý",NULL
1784,"Þyrí","Sam",1,"RST","Þyri",NULL
1785,"Abel","Haf",1,"MI","",NULL
1786,"Anastasia","Haf",1,"ST","",NULL
1787,"Angel","Haf",1,"ST","",NULL
1788,"Annalísa","Haf",1,"ST","",NULL
1789,"Annamaría","Haf",1,"ST","",NULL
1790,"Annarósa","Haf",1,"ST","",NULL
1791,"Apríl","Sam",1,"ST",NULL,"05.05.2006"
1792,"Arianna","Haf",1,"ST","",NULL
1793,"Aríele","Haf",1,"ST","",NULL
1794,"Aríelle","Haf",1,"ST","",NULL
1795,"Arnapála","Haf",1,"ST","",NULL
1796,"Axel","Haf",1,"ST","",NULL
1797,"Árvin","Haf",1,"ST","",NULL
1798,"Bjarkar","Haf",1,"ST","",NULL
1799,"Blær","Haf",1,"ST","",NULL
1800,"Carolina","Haf",1,"ST","",NULL
1801,"Dyljá","Haf",1,"ST","","06.05.2016"
1802,"Elenora","Haf",1,"ST","",NULL
1803,"Eliza","Haf",1,"ST","",NULL
1804,"Elíza","Haf",1,"ST","",NULL
1805,"Georgina","Haf",1,"ST","",NULL
1806,"Grethe","Haf",1,"ST","",NULL
1807,"Guri","Haf",1,"ST","",NULL
1808,"Inga-Lill","Haf",1,"ST","",NULL
1809,"Iren","Haf",1,"ST","",NULL
1810,"Jeanne","Haf",1,"ST","",NULL
1811,"Jennifer","Haf",1,"ST","",NULL
1812,"Kap","Haf",1,"ST","",NULL
1813,"Karon","Haf",1,"ST","",NULL
1814,"Katharína","Haf",1,"ST","",NULL
1815,"Kristianna","Haf",1,"ST","",NULL
1816,"Kristínbjörg","Haf",1,"ST","",NULL
1817,"Kæja","Haf",1,"ST","",NULL
1818,"Liisa","Haf",1,"ST","",NULL
1820,"Maia","Haf",0,"ST","",NULL
1821,"Maj","Haf",1,"ST","",NULL
1822,"Mariame","Haf",1,"ST","",NULL
1823,"Marieanne","Haf",1,"ST","",NULL
1824,"Marís","Haf",1,"ST","",NULL
1825,"Nancy","Haf",1,"ST","",NULL
1826,"Naomi","Haf",1,"ST","",NULL
1827,"Nora","Haf",1,"ST","",NULL
1828,"Randy","Haf",1,"ST","",NULL
1829,"Rebecca","Haf",1,"ST","",NULL
1830,"Rosemarie","Haf",1,"ST","","19.03.2020"
1831,"Rósenkrans","Haf",1,"ST","",NULL
1832,"Satanía","Haf",1,"ST","",NULL
1833,"Stefanie","Haf",1,"ST","",NULL
1834,"Sybilla","Haf",1,"ST","",NULL
1835,"Timila","Haf",1,"ST","",NULL
1836,"Veronica","Haf",0,"ST","","23.04.2008"
1837,"Viborg","Haf",1,"ST","",NULL
1838,"Yasmin","Haf",1,"ST","",NULL
1839,"Ýrena","Haf",1,"ST","",NULL
1840,"Ýri","Haf",1,"ST","",NULL
1841,"Ýrí","Haf",1,"ST","",NULL
1842,"Þórunnbjörg","Haf",1,"ST","",NULL
1843,"Örn","Haf",1,"ST","","18. desember 2001"
1844,"Aagot","Sam",1,"ST","",NULL
1845,"Abela","Sam",1,"ST","",NULL
1846,"Ada","Sam",1,"ST","",NULL
1847,"Adda","Sam",1,"ST","",NULL
1848,"Addý","Sam",1,"ST","",NULL
1849,"Adela","Sam",1,"ST","",NULL
1850,"Aðalbjörg","Sam",1,"ST","",NULL
1851,"Aðalbjört","Sam",1,"ST","",NULL
1852,"Aðalborg","Sam",1,"ST","",NULL
1853,"Aðalfríður","Sam",1,"ST","",NULL
1854,"Aðalheiður","Sam",1,"ST","",NULL
1855,"Aðalsteina","Sam",1,"ST","",NULL
1856,"Aðalsteinunn","Sam",1,"ST","",NULL
1857,"Aðalveig","Sam",1,"ST","",NULL
1858,"Agata","Sam",1,"ST","",NULL
1859,"Agða","Sam",1,"ST","",NULL
1860,"Agla","Sam",1,"ST","",NULL
1861,"Agnea","Sam",1,"ST","",NULL
1862,"Agnes","Sam",1,"ST","",NULL
1863,"Agneta","Sam",1,"ST","",NULL
1864,"Alba","Sam",1,"ST","",NULL
1865,"Alberta","Sam",1,"ST","",NULL
1866,"Albína","Sam",1,"ST","",NULL
1867,"Alda","Sam",1,"ST","",NULL
1868,"Aldís","Sam",1,"ST","",NULL
1869,"Aldný","Sam",1,"ST","",NULL
1870,"Alexandra","Sam",1,"ST","",NULL
1871,"Alexandría","Sam",1,"ST","",NULL
1872,"Alexía","Sam",1,"ST","",NULL
1873,"Alfa","Sam",1,"ST","",NULL
1874,"Alfífa","Sam",1,"ST","",NULL
1875,"Alice","Sam",1,"ST","",NULL
1876,"Alída","Sam",1,"ST","",NULL
1877,"Alís","Sam",1,"ST","",NULL
1878,"Alísa","Sam",1,"ST","",NULL
1879,"Alla","Sam",1,"ST","",NULL
1880,"Alma","Sam",1,"ST","",NULL
1881,"Alrún","Sam",1,"ST","",NULL
1882,"Alva","Sam",1,"ST","",NULL
1883,"Alvilda","Sam",1,"ST","",NULL
1884,"Amalía","Sam",1,"ST","",NULL
1885,"Amanda","Sam",1,"ST","",NULL
1886,"Amelía","Sam",1,"ST","",NULL
1887,"Amý","Sam",1,"ST","",NULL
1888,"Analía","Sam",1,"ST","",NULL
1889,"Anastasía","Sam",1,"ST","",NULL
1890,"Andra","Sam",1,"ST","",NULL
1891,"Andrea","Sam",1,"ST","",NULL
1892,"Angela","Sam",1,"ST","",NULL
1893,"Angelíka","Sam",1,"ST","",NULL
1894,"Anika","Sam",1,"ST","",NULL
1895,"Anína","Sam",1,"ST","",NULL
1896,"Aníta","Sam",1,"ST","",NULL
1897,"Anja","Sam",1,"ST","",NULL
1898,"Ann","Sam",1,"ST","",NULL
1899,"Anna","Sam",1,"ST","",NULL
1900,"Annabella","Sam",1,"ST","",NULL
1901,"Anne","Sam",1,"ST","",NULL
1902,"Annetta","Sam",1,"ST","",NULL
1903,"Anney","Sam",1,"ST","",NULL
1904,"Annika","Sam",1,"ST","",NULL
1905,"Annía","Sam",1,"ST","",NULL
1906,"Anný","Sam",1,"ST","",NULL
1907,"Antonía","Sam",1,"ST","",NULL
